State_name,Year,season,Average_temperature,Area_total_under_SPEI-1.6,normalised drought_area_under SPEI -1.6,Area_total_under_SPEI-2,normalised drought_area_under SPEI -2,rainfall_mm,yield_z_scores,production_z_scores,crop_production_ktons,Irrigated_total_area,Fertiliser_Consumption_tons,Milk  ('000 t),Egg (millions),Meat ( '000 t),price_z_scores,PRIMARY SECTOR CONSTANT PRICES (Millions in Rs),TOTAL CONSTANT PRICES (Millions in Rs),PRIMARY SECTOR CONSTANT SHARES (Percent),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day),growth_failure_5-14yo_dalys_per_100k,child_materNaNl_malnutrition_dalys_per_100k,under5_stunt_dalys_per_100k,food_subsidy_million_R,Child Wasting 5-14 year olds DALYS per 100 000,"Child Underweight 5-14 years old_ DALYs per 100,000"
Sikkim,2008,Kharif,282.468907,NaN,NaN,NaN,NaN,NaN,0.367681409,-0.138082664,87.1,13.56283134,NaN,42,13.7,0.88,NaN,NaN,NaN,NaN,NaN,NaN,51.92210234,4217.34089,4217.34089,NaN,51.92210234,51.92210234
Sikkim,2008,Rabi,274.7879727,10949.37651,1,0,0,NaN,-0.414220334,0.435009063,9.1,1.117758062,NaN,42,13.7,0.88,NaN,NaN,NaN,NaN,NaN,NaN,51.92210234,4217.34089,4217.34089,NaN,51.92210234,51.92210234
Sikkim,2009,Kharif,282.9095646,10949.37651,1,0,0,NaN,-1.564632206,1.610291755,99.4,12.1797355,NaN,43.96,13.6,3.01,NaN,NaN,NaN,NaN,NaN,NaN,51.27509924,3993.001648,3993.001648,NaN,51.27509924,51.27509924
Sikkim,2009,Rabi,275.9666583,10949.37651,1,0,0,NaN,-0.060320772,0.122466282,7.1,1.003793338,NaN,43.96,13.6,3.01,NaN,NaN,NaN,NaN,NaN,NaN,51.27509924,3993.001648,3993.001648,NaN,51.27509924,51.27509924
Sikkim,2010,Kharif,282.8215984,NaN,NaN,NaN,NaN,NaN,-0.490272865,-3.17E-04,93.77,12.01413262,NaN,43.21,14,3.01,NaN,NaN,NaN,NaN,NaN,NaN,50.23283773,3775.312506,3775.312506,NaN,50.23283773,50.23283773
Sikkim,2010,Rabi,275.8632917,NaN,NaN,NaN,NaN,NaN,1.259837631,-0.886071093,3.31,0.012163345,NaN,43.21,14,3.01,NaN,NaN,NaN,NaN,NaN,NaN,50.23283773,3775.312506,3775.312506,NaN,50.23283773,50.23283773
Sikkim,2011,Kharif,282.1895905,NaN,NaN,NaN,NaN,NaN,-0.431928139,0.345351743,94.72,12.01629165,NaN,45.2,14.62,3.22,NaN,NaN,NaN,NaN,NaN,NaN,48.87561728,3539.243317,3539.243317,NaN,48.87561728,48.87561728
Sikkim,2011,Rabi,274.8338786,NaN,NaN,NaN,NaN,NaN,1.020147928,-0.937190092,3.21,0.011352691,NaN,45.2,14.62,3.22,NaN,NaN,NaN,NaN,NaN,NaN,48.87561728,3539.243317,3539.243317,NaN,48.87561728,48.87561728
Sikkim,2012,Kharif,282.2275889,NaN,NaN,NaN,NaN,NaN,-1.223269497,0.243127116,96.3,11.83112431,NaN,42.24,14.6,3,NaN,NaN,NaN,NaN,NaN,NaN,46.42184987,3321.056034,3321.056034,NaN,46.42184987,46.42184987
Sikkim,2012,Rabi,274.4334128,NaN,NaN,NaN,NaN,NaN,0.534052193,-1.108821124,1.2,0.003306888,NaN,42.24,14.6,3,NaN,NaN,NaN,NaN,NaN,NaN,46.42184987,3321.056034,3321.056034,NaN,46.42184987,46.42184987
Sikkim,2013,Kharif,282.4438643,NaN,NaN,NaN,NaN,NaN,-0.879712889,0.288779441,96.3,11.08567878,NaN,37.85,9.94,3,NaN,NaN,NaN,NaN,NaN,NaN,42.81119557,3123.765147,3123.765147,NaN,42.81119557,42.81119557
Sikkim,2013,Rabi,274.902638,NaN,NaN,NaN,NaN,NaN,1.030825238,-1.129934871,1,0.00263804,NaN,37.85,9.94,3,NaN,NaN,NaN,NaN,NaN,NaN,42.81119557,3123.765147,3123.765147,NaN,42.81119557,42.81119557
Sikkim,2014,Kharif,282.3778073,0,0,0,0,NaN,-0.905020545,0.479619506,96.5,10.96710101,NaN,49.99,5.75,3,NaN,NaN,NaN,NaN,NaN,NaN,39.26269505,2888.674782,2888.674782,NaN,39.26269505,39.26269505
Sikkim,2014,Rabi,274.5825129,NaN,NaN,NaN,NaN,NaN,1.030825238,-1.241897056,0.9,0.002576711,NaN,49.99,5.75,3,NaN,NaN,NaN,NaN,NaN,NaN,39.26269505,2888.674782,2888.674782,NaN,39.26269505,39.26269505
Sikkim,2015,Kharif,282.558518,10949.37651,1,0,0,NaN,-0.380233239,-1.176128844,87.6,12.28956886,NaN,66.74,10.16,5.85,NaN,NaN,NaN,NaN,NaN,NaN,37.05188306,2680.171174,2680.171174,NaN,37.05188306,37.05188306
Sikkim,2015,Rabi,274.819391,NaN,NaN,NaN,NaN,NaN,0.285665671,-1.241897056,0.9,0.001339286,NaN,66.74,10.16,5.85,NaN,NaN,NaN,NaN,NaN,NaN,37.05188306,2680.171174,2680.171174,NaN,37.05188306,37.05188306
Sikkim,2016,Kharif,282.7951702,10949.37651,1,0,0,NaN,-1.213973695,0.026720102,91.6,NaN,NaN,54.35,6.85,4.39,NaN,NaN,NaN,NaN,NaN,NaN,35.91880618,2437.343664,2437.343664,NaN,35.91880618,35.91880618
Sikkim,2016,Rabi,275.1441427,NaN,NaN,NaN,NaN,NaN,0.145812084,-1.25245393,0.8,NaN,NaN,54.35,6.85,4.39,NaN,NaN,NaN,NaN,NaN,NaN,35.91880618,2437.343664,2437.343664,NaN,35.91880618,35.91880618
Sikkim,2017,Kharif,282.8979879,0,0,0,0,NaN,-1.250206323,-0.561537834,88.55,NaN,NaN,58.67,6.33,4.4,NaN,NaN,NaN,NaN,NaN,NaN,36.40059613,2285.431086,2285.431086,NaN,36.40059613,36.40059613
Sikkim,2017,Rabi,275.4435497,NaN,NaN,NaN,NaN,NaN,0.422069457,-1.320047583,0.64,NaN,NaN,58.67,6.33,4.4,NaN,NaN,NaN,NaN,NaN,NaN,36.40059613,2285.431086,2285.431086,NaN,36.40059613,36.40059613
Tamil NaNdu,1966,Kharif,NaN,0,0,0,0,NaN,0.812020588,-0.179177553,13186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1,1.2625,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1966,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,1.054205269,-0.178254125,125.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1,1.2625,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1967,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,0.907074501,-0.341890629,15257.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5,1.4525,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1967,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.270352451,0.262102589,162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5,1.4525,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1968,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,1.139925888,-0.51765955,19816.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6,1.679166667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1968,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.035530186,0.929520854,149.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6,1.679166667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1969,Kharif,NaN,24049.37912,0.165728354,0,0,NaN,0.751973852,-0.142355644,17186.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.72,1.8375,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1969,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,2.63416941,0.162882496,102.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.72,1.8375,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1970,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,0.776131787,-0.094716665,18271.75,3025.3,NaN,934,NaN,NaN,NaN,NaN,NaN,NaN,2.8,1.520833333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1970,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.558575335,0.364834026,137.7,1.9,NaN,934,NaN,NaN,NaN,NaN,NaN,NaN,2.8,1.520833333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1971,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,0.736528701,0.148030672,17027.9,3138.4,NaN,940,NaN,NaN,NaN,NaN,NaN,NaN,2.2,1.601666667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1971,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.250672383,0.231305192,189.5,0.9,NaN,940,NaN,NaN,NaN,NaN,NaN,NaN,2.2,1.601666667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1972,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,0.645423223,0.058814521,17166.8,3279.2,NaN,960,NaN,NaN,NaN,NaN,NaN,NaN,2.39,1.773333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1972,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.104725378,0.578382944,226.2,0.5,NaN,960,NaN,NaN,NaN,NaN,NaN,NaN,2.39,1.773333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1973,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,0.355491264,0.194424441,26357.3,3257.7,NaN,1026,NaN,NaN,NaN,NaN,NaN,NaN,3.5,1.853333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1973,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,-0.028339749,1.250180347,230.2,1.9,NaN,1026,NaN,NaN,NaN,NaN,NaN,NaN,3.5,1.853333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1974,Kharif,NaN,12068.23569,0.083164261,0,0,NaN,1.981898592,-0.629018978,20010.5,2662.481,NaN,1070,NaN,NaN,NaN,NaN,NaN,NaN,5.2,2.49,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1974,Rabi,NaN,12108.18865,0.083439583,0,0,NaN,1.14444918,0.430568331,194.7,0.2,NaN,1070,NaN,NaN,NaN,NaN,NaN,NaN,5.2,2.49,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1975,Kharif,NaN,12144.5391,0.08369008,0,0,NaN,0.366016071,0.32573171,19730.5,2967.823,NaN,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1975,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.415656947,0.95688487,231.3,1,NaN,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1976,Kharif,NaN,24176.42434,0.166603844,12068.23569,0.083164261,NaN,0.353243164,0.210641521,20847.8,2596.922,NaN,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1976,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.542111194,0.609796044,216.2,1,NaN,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1977,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,0.192142497,0.576548834,25429.3,3298.891,NaN,1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1977,Rabi,NaN,0,0,0,0,NaN,0.264281171,0.188110981,209.7,1,NaN,1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1978,Kharif,NaN,NaN,NaN,NaN,NaN,NaN,-0.100117939,0.574578767,23736.6,3367.185,NaN,1727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1978,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.845052027,0.637108969,154.6,0.3,NaN,1727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1979,Kharif,NaN,0,0,0,0,NaN,0.097234997,0.327473953,23674.3,3508.777,NaN,1760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1979,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.702125991,-0.089388724,126,0.3,NaN,1760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1980,Kharif,NaN,0,0,0,0,NaN,0.910515824,-0.552932165,24387.8,2837.748,NaN,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1980,Rabi,NaN,NaN,NaN,NaN,NaN,NaN,0.229335404,0.231813537,107.1,0.8,NaN,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1981,Kharif,300.0815658,NaN,NaN,NaN,NaN,NaN,0.151512905,0.564164611,28494.2,2996.47,NaN,1840,NaN,NaN,NaN,NaN,NaN,NaN,6.61,4.233333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1981,Rabi,300.3194926,NaN,NaN,NaN,NaN,NaN,0.633788035,0.114801838,131.8,0.6,NaN,1840,NaN,NaN,NaN,NaN,NaN,NaN,6.61,4.233333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1982,Kharif,301.0400523,24092.92525,0.166028437,0,0,NaN,1.094326202,-0.474862028,20531.6,2355.33,NaN,1900,NaN,NaN,NaN,NaN,NaN,NaN,6.7,4.986666667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1982,Rabi,299.089681,NaN,NaN,NaN,NaN,NaN,0.617815978,-0.173609346,125,0.3,NaN,1900,NaN,NaN,NaN,NaN,NaN,NaN,6.7,4.986666667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1983,Kharif,300.7709154,12024.68956,0.082864177,0,0,NaN,0.438396578,0.226085165,20046.5,2836.842,NaN,1900,NaN,NaN,NaN,NaN,NaN,NaN,8.06,5.284166667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1983,Rabi,299.94471,48610.89585,0.334985935,0,0,NaN,-0.282731397,0.618887567,164.9,0.7,NaN,1900,NaN,NaN,NaN,NaN,NaN,NaN,8.06,5.284166667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1984,Kharif,300.1989561,24049.37912,0.165728354,0,0,NaN,0.366458413,-0.106592301,25163.4,3062.021,NaN,2600,NaN,NaN,NaN,NaN,NaN,NaN,8.62,6.7575,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1984,Rabi,298.7932144,12068.23569,0.083164261,0,0,NaN,-0.004341369,-0.183900329,144.9,0.4,NaN,2600,NaN,NaN,NaN,NaN,NaN,NaN,8.62,6.7575,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1985,Kharif,300.3786153,48389.19912,0.333458185,0,0,NaN,0.211779598,0.330194675,27931.7,2795.496,NaN,3118,NaN,NaN,NaN,NaN,NaN,NaN,9.22,6.05,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1985,Rabi,299.7685005,0,0,0,0,NaN,0.06411808,0.115690173,154.8,0.8,NaN,3118,NaN,NaN,NaN,NaN,NaN,NaN,9.22,6.05,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1986,Kharif,301.108751,0,0,0,0,NaN,-0.059751932,0.26527645,29352.4,2400.364,NaN,3295,NaN,NaN,NaN,NaN,NaN,NaN,9.92,11.50666667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1986,Rabi,299.294375,12177.27856,0.083915694,0,0,NaN,0.073364732,-0.09405661,158.1,1,NaN,3295,NaN,NaN,NaN,NaN,NaN,NaN,9.92,11.50666667,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1987,Kharif,301.4109077,48414.74291,0.333634211,24092.92525,0.166028437,NaN,-0.018330694,0.721864568,29115.1,2487.502,NaN,3109,NaN,NaN,NaN,NaN,NaN,NaN,10.54,6.095833333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1987,Rabi,299.6937279,NaN,NaN,NaN,NaN,NaN,-0.003089242,-0.216058188,188.3,1.5,NaN,3109,NaN,NaN,NaN,NaN,NaN,NaN,10.54,6.095833333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1988,Kharif,300.307991,84583.09952,0.582876496,12068.23569,0.083164261,NaN,0.098298714,0.539883031,31902.1,2391.7,NaN,3238,NaN,NaN,NaN,NaN,NaN,NaN,11.89,8.1575,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1988,Rabi,299.7657513,0,0,0,0,NaN,-0.041159861,-0.776271553,139.4,1,NaN,3238,NaN,NaN,NaN,NaN,NaN,NaN,11.89,8.1575,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1989,Kharif,300.0043012,24049.37912,0.165728354,0,0,NaN,-0.085850652,0.757423592,32406.3,2540.8,NaN,3410,2461,NaN,NaN,NaN,NaN,NaN,13.9,9.513333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,1989,Rabi,299.409154,NaN,NaN,NaN,NaN,NaN,-0.008105426,-0.644511655,161.3,0.3,NaN,3410,2461,NaN,NaN,NaN,NaN,NaN,13.9,9.513333333,NaN,NaN,NaN,NaN,NaN,NaN
Tamil NaNdu,2016,Kharif,300.9608441,363206.3513,2.502916618,278430.692,1.91871316,NaN,-0.363880963,-1.320015822,6542.26,NaN,NaN,7556.36,16682.4,572.84,0.153389079,NaN,NaN,NaN,NaN,NaN,85.87018118,2765.803705,2765.803705,9368.9,85.87018118,85.87018118
Tamil NaNdu,2017,Kharif,300.567688,193811.242,1.335586166,109257.2795,0.752910458,NaN,-1.28330015,0.106550005,13216.258,NaN,NaN,7741.82,17416.11,603.34,NaN,NaN,NaN,NaN,NaN,NaN,80.74907697,2587.585956,2587.585956,23037.6,80.74907697,80.74907697
Tamil NaNdu,2017,Rabi,300.0109326,363162.8052,2.502616534,157446.7409,1.084992217,NaN,-0.89025789,-0.139721596,166.49,NaN,NaN,7741.82,17416.11,603.34,NaN,NaN,NaN,NaN,NaN,NaN,80.74907697,2587.585956,2587.585956,23037.6,80.74907697,80.74907697
TelangaNaN,2016,Kharif,299.5208689,23435.01708,0.199964051,0,0,NaN,0.17674026,0.38401863,12523.7,NaN,NaN,4681.08,11818.64,591.03,-0.435637668,NaN,NaN,NaN,NaN,NaN,42.65601996,4318.74985,4318.74985,13900.8,42.65601996,42.65601996
TelangaNaN,2017,Kharif,299.9364332,23240.45278,0.198303891,0,0,NaN,-0.645260603,-0.00689256,15242.16,NaN,NaN,4965.37,12670,645.03,NaN,NaN,NaN,NaN,NaN,NaN,41.62100912,4023.160801,4023.160801,17167.1,41.62100912,41.62100912
TelangaNaN,2017,Rabi,300.3944318,140958.9554,1.202760963,58951.27095,0.503013712,NaN,-0.193492488,-0.582586228,195.82,NaN,NaN,4965.37,12670,645.03,NaN,NaN,NaN,NaN,NaN,NaN,41.62100912,4023.160801,4023.160801,17167.1,41.62100912,41.62100912
Tripura,1996,Kharif,299.2684921,0,0,0,0,NaN,1.193528084,-0.202134444,491.27,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.8305135,10192.0238,10192.0238,NaN,141.8305135,141.8305135
Tripura,1996,Rabi,296.0476776,NaN,NaN,NaN,NaN,NaN,0.070169284,1.894419347,4.3,NaN,NaN,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.8305135,10192.0238,10192.0238,NaN,141.8305135,141.8305135
Tripura,1997,Kharif,299.2641487,NaN,NaN,NaN,NaN,NaN,0.262686632,-0.179332736,548.5,NaN,NaN,57,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.8558246,9635.431979,9635.431979,NaN,133.8558246,133.8558246
Tripura,1997,Rabi,295.1189769,NaN,NaN,NaN,NaN,NaN,0.126334505,2.077376639,4.8,NaN,NaN,57,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.8558246,9635.431979,9635.431979,NaN,133.8558246,133.8558246
Tripura,1998,Kharif,299.9350374,11312.08532,1,11312.08532,1,NaN,1.760903017,-0.454727154,502.33,NaN,NaN,76,108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.4919446,8929.144942,8929.144942,NaN,128.4919446,128.4919446
Tripura,1998,Rabi,295.2338179,NaN,NaN,NaN,NaN,NaN,0.769525237,-0.442549825,2.2,NaN,NaN,76,108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.4919446,8929.144942,8929.144942,NaN,128.4919446,128.4919446
Tripura,1999,Kharif,299.3079956,NaN,NaN,NaN,NaN,NaN,1.50109544,-0.636511151,515.23,NaN,NaN,77,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.9174416,8562.467886,8562.467886,NaN,121.9174416,121.9174416
Tripura,1999,Rabi,297.0807644,22624.17064,2,0,0,NaN,1.507819264,0.226665524,2.6,NaN,NaN,77,105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.9174416,8562.467886,8562.467886,NaN,121.9174416,121.9174416
Tripura,2000,Kharif,299.4585096,NaN,NaN,NaN,NaN,NaN,0.132832901,-0.469165477,524.71,NaN,NaN,77,105.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.89343,8475.505878,8475.505878,NaN,119.89343,119.89343
Tripura,2000,Rabi,295.5177474,NaN,NaN,NaN,NaN,NaN,-0.00251512,0.153482607,2.4,NaN,NaN,77,105.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.89343,8475.505878,8475.505878,NaN,119.89343,119.89343
Tripura,2001,Kharif,299.4579747,NaN,NaN,NaN,NaN,NaN,0.355536873,-0.51260757,598.97,NaN,NaN,90,60.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.8602339,7967.413878,7967.413878,NaN,108.8602339,108.8602339
Tripura,2001,Rabi,295.6863831,NaN,NaN,NaN,NaN,NaN,-0.328254468,0.822697956,2.8,NaN,NaN,90,60.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.8602339,7967.413878,7967.413878,NaN,108.8602339,108.8602339
Tripura,2002,Kharif,299.283496,0,0,0,0,NaN,0.231724149,-0.349021438,614.52,NaN,NaN,79,99.5,0,NaN,NaN,NaN,NaN,NaN,NaN,94.80845801,7682.597628,7682.597628,NaN,94.80845801,94.80845801
Tripura,2002,Rabi,295.9057525,11312.08532,1,0,0,NaN,-0.214866798,0.566557747,2.1,NaN,NaN,79,99.5,0,NaN,NaN,NaN,NaN,NaN,NaN,94.80845801,7682.597628,7682.597628,NaN,94.80845801,94.80845801
Tripura,2003,Kharif,299.6653117,11312.08532,1,0,0,NaN,0.788512013,-0.630090361,527.55,NaN,NaN,84,100.5,4,NaN,NaN,NaN,NaN,NaN,NaN,86.34094614,7321.821542,7321.821542,NaN,86.34094614,86.34094614
Tripura,2003,Rabi,296.0326066,0,0,0,0,NaN,-0.866179243,1.2146349,5.3,NaN,NaN,84,100.5,4,NaN,NaN,NaN,NaN,NaN,NaN,86.34094614,7321.821542,7321.821542,NaN,86.34094614,86.34094614
Tripura,2004,Kharif,299.1478183,11312.08532,1,0,0,NaN,0.469922867,-0.514685488,557.24,NaN,NaN,86,107.1,8.9,NaN,NaN,NaN,NaN,NaN,NaN,85.19439072,6936.850339,6936.850339,NaN,85.19439072,85.19439072
Tripura,2004,Rabi,295.9351123,0,0,0,0,NaN,0.027105971,0.373031357,3,NaN,NaN,86,107.1,8.9,NaN,NaN,NaN,NaN,NaN,NaN,85.19439072,6936.850339,6936.850339,NaN,85.19439072,85.19439072
Tripura,2005,Kharif,299.9263734,11312.08532,1,0,0,NaN,0.632629302,-0.513799506,564.46,NaN,NaN,87,110,12.22,NaN,NaN,NaN,NaN,NaN,NaN,86.63142853,6632.823264,6632.823264,NaN,86.63142853,86.63142853
Tripura,2005,Rabi,296.4054247,11312.08532,1,11312.08532,1,NaN,-0.049696022,0.409622816,3.1,NaN,NaN,87,110,12.22,NaN,NaN,NaN,NaN,NaN,NaN,86.63142853,6632.823264,6632.823264,NaN,86.63142853,86.63142853
Tripura,2006,Kharif,299.9223794,11312.08532,1,0,0,NaN,-0.053998406,-0.370247289,631.34,96.84300431,NaN,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.97644899,6104.318883,6104.318883,NaN,81.97644899,81.97644899
Tripura,2006,Rabi,297.0710453,45248.34129,4,11312.08532,1,NaN,-0.324604406,-0.5523242,1.9,0,NaN,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.97644899,6104.318883,6104.318883,NaN,81.97644899,81.97644899
Tripura,2007,Kharif,299.422343,NaN,NaN,NaN,NaN,NaN,-0.213044969,-0.389366124,635.37,97.55351781,NaN,91,132,14,NaN,NaN,NaN,NaN,NaN,NaN,78.30427285,5826.442595,5826.442595,NaN,78.30427285,78.30427285
Tripura,2007,Rabi,295.9285357,NaN,NaN,NaN,NaN,NaN,-0.490375853,-0.515732742,2,0,NaN,91,132,14,NaN,NaN,NaN,NaN,NaN,NaN,78.30427285,5826.442595,5826.442595,NaN,78.30427285,78.30427285
Tripura,2008,Kharif,299.2833434,0,0,0,0,NaN,0.168256263,-0.501886875,637.67,93.72706107,NaN,96,138.8,19,NaN,NaN,NaN,NaN,NaN,NaN,76.20514995,5601.524928,5601.524928,NaN,76.20514995,76.20514995
Tripura,2008,Rabi,296.1922415,22624.17064,2,11312.08532,1,NaN,-0.00251512,-0.212431977,1.4,0,NaN,96,138.8,19,NaN,NaN,NaN,NaN,NaN,NaN,76.20514995,5601.524928,5601.524928,NaN,76.20514995,76.20514995
Tripura,2009,Kharif,299.8504162,0,0,0,0,NaN,-0.1859259,-0.467997688,650.0113,78.55,NaN,100.1,144.2,21.11,NaN,NaN,NaN,NaN,NaN,NaN,72.93067163,5310.63341,5310.63341,NaN,72.93067163,72.93067163
Tripura,2009,Rabi,297.0150065,22624.17064,2,11312.08532,1,NaN,0.021053746,-0.167424483,1.523,0.788,NaN,100.1,144.2,21.11,NaN,NaN,NaN,NaN,NaN,NaN,72.93067163,5310.63341,5310.63341,NaN,72.93067163,72.93067163
Tripura,2010,Kharif,299.9973164,11312.08532,1,0,0,NaN,-0.83828204,-0.111360246,714.0201,84.278,NaN,104.48,156.9,23.04,NaN,NaN,NaN,NaN,NaN,NaN,69.65588285,5119.585683,5119.585683,NaN,69.65588285,69.65588285
Tripura,2010,Rabi,296.7874745,11312.08532,1,0,0,NaN,-0.038059844,-0.418075973,0.838,0.425,NaN,104.48,156.9,23.04,NaN,NaN,NaN,NaN,NaN,NaN,69.65588285,5119.585683,5119.585683,NaN,69.65588285,69.65588285
